timestamp,age_group,industry,job_title,job_context,annual_salary,additional_compensation,currency,"If ""Other,"" please indicate the currency here: ",income_context,country,state,city,overall_experience,field_experience,education_level,gender,race,total_compensation,major_industry
5/5/2021 20:14:28,25-34,Government and Public Administration,Program Analyst,,60000.0,0.0,USD,,,USA,District of Columbia,Washington D.C.,5-7 years,5-7 years,Master's degree,Woman,White,60000.0,Government and Public Sector
5/5/2021 20:19:44,35-44,Government and Public Administration,Director of Finance and Administration,,120000.0,5000.0,USD,,,USA,Massachusetts,Swampscott,11 - 20 years,11 - 20 years,Master's degree,Woman,White,125000.0,Government and Public Sector
5/5/2021 20:21:03,25-34,Property or Construction,Sales &Marketing Analyst ,,69000.0,5000.0,USD,,,USA,Florida,Naples,2 - 4 years,5-7 years,Master's degree,Woman,White,74000.0,Real Estate and Construction
5/5/2021 20:22:09,25-34,Media & Digital,I/O Media Assistant,,37440.0,14000.0,USD,,"Average about 10 hours of OT a week, but haven’t been here long enough to know about bonuses so I averaged it out. ",USA,California,Los Angeles,2 - 4 years,2 - 4 years,College degree,Woman,White,51440.0,Technology and Information
5/5/2021 20:23:09,55-64,Nonprofits,Technology Instructor,,57117.0,0.0,USD,,,United States,New York,Poughkeepsie,31 - 40 years,11 - 20 years,Some college,Woman,White,57117.0,Technology and Information
5/5/2021 20:29:40,25-34,Education (Primary/Secondary),Teacher,,48000.0,0.0,USD,,,United States,Michigan,Upper Penninsula,8 - 10 years,8 - 10 years,College degree,Woman,White,48000.0,Education and Research
5/5/2021 20:30:02,25-34,Education (Higher Education),Postdoctoral Researcher,,62000.0,0.0,USD,,,USA,California,Stanford,1 year or less,1 year or less,PhD,Woman,White,62000.0,Education and Research
5/5/2021 20:31:10,35-44,Nonprofits,Director of Human Capital Management,,108160.0,0.0,USD,,,United States,District of Columbia,"Washington, DC",11 - 20 years,8 - 10 years,Master's degree,Woman,White,108160.0,Technology and Information
5/5/2021 20:32:27,55-64,Insurance,Sr Buxiness Analyst,,120000.0,12000.0,USD,,"20 years IT, save the group 2 mill a year, BI specialist
",USA,California,San Francisco,31 - 40 years,21 - 30 years,Some college,Woman,White,132000.0,Financial Services
5/5/2021 20:34:21,25-34,"Accounting, Banking & Finance",Bank Trainer ,,53000.0,0.0,USD,,,USA,Oklahoma,Tulsa,5-7 years,5-7 years,College degree,Man,White,53000.0,Financial Services
5/5/2021 20:35:43,25-34,Health care,"Director, Revenue Cycle",,158000.0,10000.0,USD,,Not worth the money ,United States,Minnesota,Minneapolis,8 - 10 years,8 - 10 years,,Woman,Another option not listed here or prefer not to answer,168000.0,Healthcare and Life Sciences
5/5/2021 20:37:04,35-44,"Accounting, Banking & Finance",Corporate Marketing Manager,,100000.0,0.0,USD,,,United States,Maryland,Rockville,11 - 20 years,11 - 20 years,Master's degree,Man,White,100000.0,Financial Services
5/5/2021 20:37:22,35-44,Government and Public Administration,Public Health Coordinator,,61000.0,0.0,USD,,,USA,Missouri,Saint Louis,11 - 20 years,5-7 years,College degree,Man,White,61000.0,Government and Public Sector
5/5/2021 20:39:09,35-44,Sales,HR Business Partner,National scope,101000.0,15000.0,USD,,,United States,Indiana,Indianapolis,11 - 20 years,11 - 20 years,Master's degree,Man,White,116000.0,Professional Services
5/5/2021 20:41:23,25-34,Engineering or Manufacturing,Project Lead Engineer,,208000.0,0.0,AUD/NZD,,Before tax,Australia,,"Perth, Western Australia",8 - 10 years,8 - 10 years,College degree,Woman,White,208000.0,Manufacturing and Industry
5/5/2021 20:42:59,25-34,Consulting,Solutions Coordinator,,70000.0,0.0,USD,,,United States,California,San Diego,11 - 20 years,11 - 20 years,College degree,Woman,White,70000.0,Professional Services
5/5/2021 20:44:32,45-54,Early childhood education (preschool),Director of Early Childhood Education ,Preschool director ,106000.0,0.0,USD,,,USA,California,Los Altos,31 - 40 years,21 - 30 years,Master's degree,Woman,"Native American or Alaska Native, White",106000.0,Education and Research
5/5/2021 20:45:24,25-34,Government and Public Administration,Social Science Researcher,,94000.0,2000.0,USD,,,USA,Washington,Seattle,8 - 10 years,5-7 years,Master's degree,Woman,White,96000.0,Government and Public Sector
5/5/2021 20:47:32,35-44,Recruitment or HR,Internal Consultant,,109000.0,10900.0,USD,,,US,Virginia,Roanoke,11 - 20 years,5-7 years,College degree,Woman,White,119900.0,Technology and Information
5/5/2021 20:54:24,35-44,Education (Higher Education),Program Manager,Program Manager of a University Research Center,87000.0,0.0,USD,,,USA,Washington,Seattle,11 - 20 years,5-7 years,PhD,Woman,White,87000.0,Education and Research
5/5/2021 20:57:30,35-44,Engineering or Manufacturing,"Director, program management",Gene therapy ,211000.0,0.0,USD,,,USA ,Massachusetts,Cambridge,11 - 20 years,11 - 20 years,College degree,Woman,,211000.0,Manufacturing and Industry
5/5/2021 20:58:13,35-44,Education (Primary/Secondary),Library Media Specialist,,68000.0,0.0,USD,,"I'm at a year round school, so my salary is higher than a teacher on a typical calendar",USA,Missouri,Kansas City,11 - 20 years,8 - 10 years,Master's degree,Woman,White,68000.0,Education and Research
5/5/2021 20:59:58,35-44,Nonprofits,Prospect research analyst,,50000.0,1000.0,USD,,,United States,Oregon,CORVALLIS ,11 - 20 years,2 - 4 years,Master's degree,Woman,White,51000.0,Technology and Information
5/5/2021 21:02:01,25-34,Education (Higher Education),Communications associate ,,68000.0,0.0,USD,,,United States,Maryland,Baltimore ,8 - 10 years,8 - 10 years,Master's degree,Woman,White,68000.0,Education and Research
5/5/2021 21:08:34,45-54,Education (Primary/Secondary),Teacher ,Secondary,58000.0,0.0,USD,,,USA,Texas,Austin,21 - 30 years,21 - 30 years,Master's degree,Woman,White,58000.0,Education and Research
5/5/2021 21:09:28,35-44,Government and Public Administration,Utility Director ,Wastewater and stormwater only,72000.0,4000.0,USD,,,United States ,Indiana,Clarksville ,11 - 20 years,5-7 years,Master's degree,Woman,White,76000.0,Government and Public Sector
5/5/2021 21:11:47,25-34,Education (Higher Education),Statistical Program Manager ,,114000.0,0.0,USD,,,US,New York,NYC,11 - 20 years,11 - 20 years,Master's degree,Woman,White,114000.0,Education and Research
5/5/2021 21:13:33,35-44,Government and Public Administration,Program Analyst,,63000.0,0.0,USD,,,USA,Maryland,Baltimore,11 - 20 years,5-7 years,Master's degree,Man,Asian or Asian American,63000.0,Government and Public Sector
5/5/2021 21:13:57,35-44,Engineering or Manufacturing,Mechanical Engineer III,,103000.0,0.0,USD,,,United States ,Maryland,Hunt Valley,11 - 20 years,8 - 10 years,College degree,Woman,White,103000.0,Manufacturing and Industry
5/5/2021 21:14:43,35-44,Engineering or Manufacturing,Program Manager,Defense Industry,175000.0,10000.0,USD,,,US,Maryland,Baltimore,11 - 20 years,11 - 20 years,Master's degree,Woman,White,185000.0,Manufacturing and Industry
5/5/2021 21:15:15,55-64,Nonprofits,Finance Manager,FP&A,112800.0,0.0,USD,,,United States,North Carolina,Durham,21 - 30 years,11 - 20 years,Master's degree,Woman,White,112800.0,Technology and Information
5/5/2021 21:16:09,35-44,Museums,Director of Interpretation,,75000.0,0.0,USD,,,USA,Maryland,Baltimore,11 - 20 years,8 - 10 years,PhD,Woman,"Hispanic, Latino, or Spanish origin",75000.0,Education and Research
5/5/2021 21:18:41,25-34,Government and Public Administration,Research scientist ,I work for a university but my work site is a federal government agency,76000.0,0.0,USD,,,United States,District of Columbia,Bethesda MD,8 - 10 years,5-7 years,PhD,Woman,White,76000.0,Government and Public Sector
5/5/2021 21:19:34,55-64,Utilities & Telecommunications,Accounts Payable Supervisor,,90000.0,0.0,USD,,,USA,Florida,Tampa,31 - 40 years,21 - 30 years,College degree,Woman,White,90000.0,Technology and Information
5/5/2021 21:27:33,65 or over,Education (Higher Education),Associate Professor,,108000.0,0.0,USD,,,USA,New York,New York,41 years or more,41 years or more,PhD,Woman,White,108000.0,Education and Research
5/5/2021 21:29:09,25-34,Education (Primary/Secondary),Online high school teacher,,30000.0,0.0,USD,,,USA,Virginia,Lynchburg ,11 - 20 years,8 - 10 years,College degree,Woman,White,30000.0,Education and Research
5/5/2021 21:29:15,25-34,Health care,Biosafety officer/Medical Lab Scientist,,112000.0,3000.0,USD,,,US,Massachusetts,Boston,11 - 20 years,11 - 20 years,College degree,Woman,White,115000.0,Healthcare and Life Sciences
5/5/2021 21:33:14,25-34,Nonprofits,Assistant Director of HR,,51000.0,0.0,USD,,,USA,Massachusetts,Boston,5-7 years,5-7 years,Master's degree,Woman,Black or African American,51000.0,Technology and Information
5/5/2021 21:35:10,25-34,Education (Higher Education),Research & Instruction Librarian,,54000.0,0.0,USD,,,United States,Maryland,Baltimore,2 - 4 years,2 - 4 years,Master's degree,Woman,White,54000.0,Education and Research
5/5/2021 21:37:00,45-54,Education (Higher Education),"Associate Director, external communications (press relations, pr, etc.)",,114000.0,0.0,USD,,,USA,New York,Brooklyn,21 - 30 years,11 - 20 years,College degree,Woman,Another option not listed here or prefer not to answer,114000.0,Education and Research
5/5/2021 21:38:25,25-34,Nonprofits,HR Associate,,76000.0,12000.0,USD,,,USA ,District of Columbia,DC,2 - 4 years,2 - 4 years,College degree,Woman,White,88000.0,Technology and Information
5/5/2021 21:39:19,45-54,"Marketing, Advertising & PR",Strategic Planning Director,,198000.0,0.0,USD,,,USA,California,Los Angeles,21 - 30 years,21 - 30 years,Master's degree,Woman,White,198000.0,Professional Services
5/5/2021 21:40:10,45-54,Biotech/Pharma,Case Manager,,81000.0,15000.0,USD,,,USA,Massachusetts,Cambridge,11 - 20 years,5-7 years,Master's degree,Man,White,96000.0,Healthcare and Life Sciences
5/5/2021 21:41:07,35-44,"Accounting, Banking & Finance",Head of Product,,200000.0,60000.0,USD,,,United States,Pennsylvania,Malvern,11 - 20 years,5-7 years,Master's degree,Woman,White,260000.0,Financial Services
5/5/2021 21:43:50,45-54,Sales,"Director of Sales, US",5 direct reports,115000.0,15000.0,USD,,"Bonus potential cap at 20% salary, usually achieve 15%",US,Illinois,Chicago,21 - 30 years,11 - 20 years,Master's degree,Woman,White,130000.0,Professional Services
5/5/2021 21:45:20,35-44,Business or Consulting,Manager,Corporate Librarian,104164.0,10000.0,USD,,,US,Texas,Dallas,11 - 20 years,11 - 20 years,College degree,Woman,Asian or Asian American,114164.0,Professional Services
5/5/2021 21:51:45,25-34,Education (Higher Education),Manager,,81000.0,0.0,USD,,,USA,Massachusetts,Boston,8 - 10 years,5-7 years,Master's degree,Woman,White,81000.0,Education and Research
5/5/2021 21:54:34,45-54,Engineering or Manufacturing,Project Controller,Accounting Manager - Project Finances,95000.0,0.0,USD,,,USA,New York,New York,21 - 30 years,21 - 30 years,College degree,Woman,"Hispanic, Latino, or Spanish origin",95000.0,Manufacturing and Industry
5/5/2021 22:00:24,45-54,Medical Devices,Regulatory Manager,,96000.0,0.0,USD,,,United States of America,Maryland,"Baltimore, Maryland",21 - 30 years,21 - 30 years,Master's degree,Man,White,96000.0,Healthcare and Life Sciences
5/5/2021 22:01:54,25-34,Health care,Digital Marketing Analyst,,87000.0,0.0,USD,,,United States,Connecticut,Hartford,8 - 10 years,5-7 years,College degree,Woman,White,87000.0,Healthcare and Life Sciences
5/5/2021 22:02:05,25-34,Retail,Senior Demand Manager,Wholesale inventory supply chain analytics and management ,70000.0,2000.0,USD,,,United States,Louisiana,New Orleans,11 - 20 years,8 - 10 years,College degree,Woman,White,72000.0,Retail and Consumer Services
5/5/2021 22:03:34,35-44,Nonprofits,Executive Director,,100000.0,0.0,USD,,,USA,Maryland,Baltimore,11 - 20 years,11 - 20 years,Master's degree,Woman,White,100000.0,Technology and Information
5/5/2021 22:09:51,35-44,Nonprofits,Senior Policy Analyst,Research and advocacy for a large nonprofit,110000.0,0.0,USD,,,USA,District of Columbia,Washington DC,11 - 20 years,11 - 20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",110000.0,Technology and Information
5/5/2021 22:10:14,25-34,Nonprofits,Program Manager,,66560.0,1000.0,USD,,,USA,New Hampshire,Laconia,8 - 10 years,8 - 10 years,College degree,Man,White,67560.0,Technology and Information
5/5/2021 22:11:10,35-44,Health care,Unit Specialist (secretary),,45000.0,1300.0,USD,,,United States,Oregon,Portland ,21 - 30 years,41 years or more,Some college,Woman,"Black or African American, Hispanic, Latino, or Spanish origin",46300.0,Healthcare and Life Sciences
5/5/2021 22:11:50,25-34,Education (Higher Education),Associate Director - Financial Operations ,,91000.0,0.0,USD,,,United States,New Jersey,New Brunswick ,8 - 10 years,5-7 years,Master's degree,Woman,White,91000.0,Education and Research
5/5/2021 22:12:48,25-34,Nonprofits,Marketing Manager,,93000.0,0.0,USD,,,USA,New York,New York,11 - 20 years,2 - 4 years,Master's degree,Woman,White,93000.0,Technology and Information
5/5/2021 22:14:17,35-44,Sales,Account Executive ,,50000.0,200000.0,USD,,"Commission, sliding scale, 200k was my lowest earning",United States,Arizona,Phoenix,21 - 30 years,21 - 30 years,Some college,Woman,White,250000.0,Professional Services
5/5/2021 22:16:16,35-44,Education (Higher Education),Director,Member of an administration team at an academic library,72000.0,0.0,USD,,,United States,Texas,Denton,11 - 20 years,8 - 10 years,Master's degree,Woman,White,72000.0,Education and Research
5/5/2021 22:17:38,25-34,Pharma,Talent Development Manager,,122000.0,26000.0,USD,,,United States,Indiana,Indianapolis,8 - 10 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Man,White,148000.0,Healthcare and Life Sciences
5/5/2021 22:18:48,35-44,Education (Higher Education),Assistant Professor,,118000.0,20000.0,USD,,bonuses are summer salary from grants ,USA,Illinois,Evanston,5-7 years,5-7 years,PhD,Woman,Asian or Asian American,138000.0,Education and Research
5/5/2021 22:19:51,25-34,Education (Primary/Secondary),Teacher,,74717.0,500.0,AUD/NZD,,,Australia,,Melbourne,8 - 10 years,2 - 4 years,Master's degree,Woman,White,75217.0,Education and Research
5/5/2021 22:22:49,25-34,Nonprofits,Program Manager,I oversee 30-50 teens in a workforce development program,50000.0,0.0,USD,,,USA,Maryland,Baltimore,8 - 10 years,8 - 10 years,College degree,Woman,White,50000.0,Technology and Information
5/5/2021 22:23:02,35-44,Education (Higher Education),Archivist,Supervisor ,74500.0,0.0,USD,,,USA,Alaska,Fairbanks,8 - 10 years,8 - 10 years,Master's degree,Woman,Another option not listed here or prefer not to answer,74500.0,Education and Research
5/5/2021 22:24:23,35-44,Engineering or Manufacturing,Building Automation Technician,,44930.0,0.0,USD,,,United States,South Carolina,Cheraw,11 - 20 years,5-7 years,Some college,Man,White,44930.0,Manufacturing and Industry
5/5/2021 22:29:34,25-34,Government and Public Administration,Supervisory Asylum Officer,,125000.0,0.0,USD,,,United States,District of Columbia,Washington DC,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Woman,White,125000.0,Government and Public Sector
5/5/2021 22:32:26,45-54,Nonprofits,"Director, Grants Administration",,167600.0,0.0,USD,,,USA,District of Columbia,"Washington, DC",21 - 30 years,21 - 30 years,College degree,Woman,White,167600.0,Technology and Information
5/5/2021 22:32:27,45-54,Retail,Merchandising,,27000.0,200.0,USD,,,United States,Florida,Deerfield Beach,21 - 30 years,11 - 20 years,High School,Man,White,27200.0,Retail and Consumer Services
5/5/2021 22:33:49,18-24,"Marketing, Advertising & PR",Platform Executive,Account executive for ad-tech company,45000.0,0.0,AUD/NZD,,Commissions based on individual and company performance,Australia,,Brisbane,2 - 4 years,1 year or less,College degree,Woman,White,45000.0,Professional Services
5/5/2021 22:36:46,45-54,Health care,Certified Coder ,Medical billing,41600.0,3000.0,USD,,,USA ,Missouri,Springfield ,21 - 30 years,8 - 10 years,Some college,Woman,White,44600.0,Healthcare and Life Sciences
5/5/2021 22:37:01,35-44,Nonprofits,Deputy Director,,70000.0,0.0,USD,,,Usa,Alaska,Juneau,8 - 10 years,8 - 10 years,College degree,Woman,White,70000.0,Technology and Information
5/5/2021 22:38:58,35-44,Engineering or Manufacturing,Principal systems engineer,,160000.0,0.0,USD,,,Usa,Colorado,Boulder,11 - 20 years,11 - 20 years,Master's degree,Woman,White,160000.0,Manufacturing and Industry
5/5/2021 22:43:16,25-34,Health care,Instructor,Researcher at hospital/faculty at med school,90000.0,0.0,USD,,,USA,Massachusetts,Boston,11 - 20 years,11 - 20 years,PhD,Woman,White,90000.0,Healthcare and Life Sciences
5/5/2021 22:44:33,25-34,Engineering or Manufacturing,UX Researcher 2,,90000.0,0.0,USD,,,United States,Colorado,Denver,5-7 years,2 - 4 years,Master's degree,Woman,White,90000.0,Manufacturing and Industry
5/5/2021 22:51:01,25-34,Nonprofits,Department Manager,,90000.0,0.0,USD,,,Usa,New York,New York,41 years or more,8 - 10 years,Master's degree,Woman,Asian or Asian American,90000.0,Technology and Information
5/5/2021 22:54:31,45-54,Retail,Import Sourcing Manager-Apparel,,88000.0,2000.0,USD,,,USA,California,Orange county ,11 - 20 years,11 - 20 years,College degree,Woman,White,90000.0,Retail and Consumer Services
5/5/2021 22:55:08,35-44,Government and Public Administration,Health Systems Comptroller,I am a Lieutenant Colonel in the US Army,140000.0,0.0,USD,,"Includes basic allowance for housing and substance at the with dependents rate, stationed in metro DC",United States,Maryland,Silver Spring,11 - 20 years,8 - 10 years,Master's degree,Woman,White,140000.0,Government and Public Sector
5/5/2021 22:56:46,45-54,Education (Higher Education),Faculty Manager,,178000.0,0.0,AUD/NZD,,+17% superannuation,Australia,,Brisbane,31 - 40 years,21 - 30 years,Master's degree,Woman,White,178000.0,Education and Research
5/5/2021 22:59:48,35-44,Education (Primary/Secondary),Teacher,,68000.0,1000.0,USD,,10 month employee,USA,Maryland,Hagerstown,11 - 20 years,11 - 20 years,Master's degree,Woman,White,69000.0,Education and Research
5/5/2021 23:00:40,25-34,Insurance,Underwriting Assistant,Life insurance new business ,70000.0,0.0,USD,,,United States,Colorado,Denver,8 - 10 years,5-7 years,College degree,Woman,White,70000.0,Financial Services
5/5/2021 23:03:03,35-44,Nonprofits,Housing director ,,120000.0,0.0,USD,,,US,California,Los Angeles ,11 - 20 years,11 - 20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin, White",120000.0,Technology and Information
5/5/2021 23:05:08,25-34,Business or Consulting,Senior Consultant ,,150000.0,70000.0,USD,,,United States,New York,New York,8 - 10 years,8 - 10 years,Master's degree,Man,White,220000.0,Professional Services
5/5/2021 23:09:13,45-54,Property or Construction,Executive Assistant,,43680.0,3000.0,USD,,,United States,Illinois,Villa Park,2 - 4 years,2 - 4 years,College degree,Woman,White,46680.0,Real Estate and Construction
5/5/2021 23:10:51,45-54,"Accounting, Banking & Finance",Writer,,68598.0,11000.0,USD,,,USA,Virginia,Vienna ,21 - 30 years,11 - 20 years,College degree,Woman,White,79598.0,Financial Services
5/5/2021 23:11:01,25-34,Health care,Marketing Manager,,1250000.0,350000.0,USD,,,United States,District of Columbia,DC,8 - 10 years,8 - 10 years,Master's degree,Woman,White,1600000.0,Healthcare and Life Sciences
5/5/2021 23:14:22,35-44,Government and Public Administration,Communication Director,,73000.0,0.0,USD,,,United States,Texas,Tyler,11 - 20 years,11 - 20 years,Master's degree,Woman,White,73000.0,Government and Public Sector
5/5/2021 23:18:17,25-34,"Marketing, Advertising & PR",Press & Editorial Manager,,60000.0,0.0,USD,,,USA,New York,New York,2 - 4 years,2 - 4 years,Master's degree,Woman,White,60000.0,Professional Services
5/5/2021 23:19:56,25-34,Nonprofits,Marketing Automation Coordinator,,63000.0,0.0,USD,,,United States,Illinois,Chicago,8 - 10 years,5-7 years,College degree,Woman,White,63000.0,Technology and Information
5/5/2021 23:20:46,25-34,Government and Public Administration,Office Support Assistant,,39000.0,0.0,USD,,,United States ,Washington,Port Orchard ,5-7 years,5-7 years,College degree,Woman,White,39000.0,Government and Public Sector
5/5/2021 23:23:08,35-44,Insurance,Director of Data Analytics,,150000.0,15000.0,USD,,"I have an annual bonus worth 10% of my base salary, it is rarely paid out at less than 10%.",USA,Illinois,Rolling Meadows,11 - 20 years,8 - 10 years,College degree,Man,White,165000.0,Financial Services
5/5/2021 23:24:49,35-44,Health care,Clinical nurse (inpatient),,95472.0,10000.0,USD,,Varies based on night shift differentials ,USA,Pennsylvania,Philadelphia,11 - 20 years,2 - 4 years,College degree,Woman,White,105472.0,Healthcare and Life Sciences
5/5/2021 23:26:53,35-44,Education (Higher Education),Department Manager,,72300.0,0.0,USD,,,USA,Massachusetts,Medford,11 - 20 years,2 - 4 years,College degree,Woman,White,72300.0,Education and Research
5/5/2021 23:28:12,25-34,Health care,Technical Writer,,76500.0,0.0,USD,,,United States,California,Irvine,5-7 years,2 - 4 years,Master's degree,Woman,White,76500.0,Healthcare and Life Sciences
5/5/2021 23:30:29,25-34,"Accounting, Banking & Finance",Audit Senior,public accounting,68900.0,6500.0,USD,,,United States,Washington,Spokane,5-7 years,5-7 years,College degree,Woman,White,75400.0,Financial Services
5/5/2021 23:37:22,35-44,Education (Higher Education),Systems Analyst,,65000.0,0.0,USD,,,United States,Tennessee,Nashville,11 - 20 years,8 - 10 years,College degree,Man,White,65000.0,Education and Research
5/5/2021 23:42:26,25-34,Property or Construction,Project Manager,,85000.0,0.0,USD,,,United States,California,Tustin,5-7 years,5-7 years,Master's degree,Man,White,85000.0,Real Estate and Construction
5/5/2021 23:46:57,35-44,Insurance,Director of Risk Management,,122000.0,10000.0,USD,,,USA,New Mexico,Albuquerque,11 - 20 years,11 - 20 years,Master's degree,Woman,White,132000.0,Financial Services
5/5/2021 23:47:40,35-44,"Marketing, Advertising & PR",Senior Creative Project Manager,,81500.0,6520.0,USD,,,United States of America,South Carolina,"I work remotely. My company is based out of Pittsburgh, PA",11 - 20 years,11 - 20 years,College degree,Woman,White,88020.0,Professional Services
5/5/2021 23:51:56,45-54,Medical Interpreter -(Spanish),Medical Interpreter,,30000.0,0.0,USD,,Independent contractor varies each pay period.  Company does pay one hr minimum regardless of client attendance.,USA,Kentucky,Louisville,21 - 30 years,1 year or less,Master's degree,Woman,White,30000.0,Healthcare and Life Sciences
5/5/2021 23:56:54,45-54,Nonprofits,Philanthropy Officer,,66500.0,0.0,USD,,,United States,Oregon,Portland,21 - 30 years,5-7 years,College degree,Woman,White,66500.0,Technology and Information
5/5/2021 23:58:06,45-54,Nonprofits,Leadership Giving Manager ,Major Gifts,73000.0,0.0,USD,,,United States,Oregon,Portland,21 - 30 years,5-7 years,College degree,Woman,White,73000.0,Technology and Information
5/6/2021 0:00:34,35-44,Media & Digital,IT Analyst,,75000.0,0.0,USD,,,US,North Carolina,Remote,11 - 20 years,1 year or less,Master's degree,Woman,Asian or Asian American,75000.0,Technology and Information
5/6/2021 0:05:26,35-44,Engineering or Manufacturing,Digital Execution Supervisor,,200000.0,0.0,USD,,,United States ,Texas,Houston,11 - 20 years,11 - 20 years,PhD,Woman,White,200000.0,Manufacturing and Industry
5/6/2021 0:18:28,35-44,Nonprofits,Senior Fellow,"In Washington DC, this job title is a subject-matter expert in an individual contributor role (not a supervisor)",109000.0,0.0,USD,,,United States of America,District of Columbia,Washington DC (and Philadelphia PA),11 - 20 years,11 - 20 years,College degree,Woman,White,109000.0,Technology and Information
5/6/2021 0:19:28,25-34,Government and Public Administration,Contracts Specialist 3,,67204.0,0.0,USD,,,USA,Washington,Olympia,8 - 10 years,5-7 years,Master's degree,Woman,Asian or Asian American,67204.0,Government and Public Sector
5/6/2021 0:22:38,35-44,Business or Consulting,Project Manager,,120000.0,5000.0,USD,,,United States of America,Washington,Seattle,11 - 20 years,11 - 20 years,College degree,Man,White,125000.0,Professional Services
5/6/2021 0:36:27,35-44,Health care,Registered Nurse,,98000.0,6000.0,USD,,Hourly pay with some OT necessitated by emergency needs and some picked up voluntarily. ,United States of America,New York,Syracuse,21 - 30 years,5-7 years,College degree,Woman,White,104000.0,Healthcare and Life Sciences
5/6/2021 0:58:59,45-54,Government and Public Administration,Veteran Service Officer,,58000.0,0.0,USD,,,United States,Colorado,Denver,11 - 20 years,5-7 years,Master's degree,Man,White,58000.0,Government and Public Sector
5/6/2021 1:01:36,35-44,Health care,VP Product,,260000.0,170000.0,USD,,,US,Massachusetts,Boston,11 - 20 years,11 - 20 years,PhD,Woman,White,430000.0,Healthcare and Life Sciences
5/6/2021 1:08:39,35-44,Engineering or Manufacturing,Scientist II,Pharma engineer,80000.0,10000.0,USD,,,Usa,Ohio,Cleveland,8 - 10 years,5-7 years,Master's degree,Woman,White,90000.0,Manufacturing and Industry
5/6/2021 1:23:22,25-34,"Accounting, Banking & Finance",Auditor,,87000.0,0.0,USD,,,United States,Florida,Orlando,2 - 4 years,2 - 4 years,College degree,Woman,White,87000.0,Financial Services
5/6/2021 1:52:09,35-44,Nonprofits,Development Associate,Development operations/Donation processing/Donor front-line contact,57000.0,0.0,USD,,,USA ,California,San Rafael,11 - 20 years,2 - 4 years,College degree,Woman,White,57000.0,Technology and Information
5/6/2021 1:52:16,35-44,"Accounting, Banking & Finance",Controller,,115000.0,0.0,USD,,,US,Florida,Jacksonville,11 - 20 years,11 - 20 years,College degree,Woman,White,115000.0,Financial Services
5/6/2021 2:14:07,35-44,Education (Primary/Secondary),Head of Literacy,Prep to year 12,118000.0,0.0,AUD/NZD,,,Australia,,Queensland,11 - 20 years,11 - 20 years,Master's degree,Woman,White,118000.0,Education and Research
5/6/2021 2:14:45,45-54,Nonprofits,People and Culture Manager,,130000.0,0.0,AUD/NZD,,,Australia,,Sydney,11 - 20 years,11 - 20 years,College degree,Woman,White,130000.0,Technology and Information
5/6/2021 2:18:31,25-34,Health care,Financial Analyst ,,80000.0,0.0,USD,,,United States,Oregon,Portland ,8 - 10 years,2 - 4 years,College degree,Woman,White,80000.0,Healthcare and Life Sciences
5/6/2021 2:20:47,45-54,Health care,Physician Assistant ,,196000.0,120000.0,USD,,,US,California,Los Angeles,11 - 20 years,11 - 20 years,Master's degree,Woman,White,316000.0,Healthcare and Life Sciences
5/6/2021 2:20:58,35-44,Nonprofits,Executive Assistant,C-suite support,75000.0,0.0,USD,,,United States,Illinois,Chicago,11 - 20 years,8 - 10 years,Some college,Woman,White,75000.0,Technology and Information
5/6/2021 2:27:01,35-44,Nonprofits,Director of Operations,,82000.0,0.0,USD,,,United States,California,Santa Barbara,11 - 20 years,11 - 20 years,Some college,Woman,White,82000.0,Technology and Information
5/6/2021 2:29:25,35-44,Business or Consulting,Business Analyst,,108000.0,0.0,AUD/NZD,,,Australia,,Melbourne,11 - 20 years,8 - 10 years,College degree,Woman,White,108000.0,Professional Services
5/6/2021 2:36:13,45-54,Government and Public Administration,Human Resources Director ,,131600.0,1800.0,USD,,,USA,Oregon,Portland ,11 - 20 years,11 - 20 years,Master's degree,Woman,"Hispanic, Latino, or Spanish origin",133400.0,Government and Public Sector
5/6/2021 2:37:01,25-34,Education (Higher Education),Director,Research Compliance,110000.0,0.0,USD,,,USA,Pennsylvania,Philadelphia,8 - 10 years,5-7 years,PhD,Woman,White,110000.0,Education and Research
5/6/2021 2:40:32,25-34,Health care,Internal Medicine Physician,,250000.0,20000.0,AUD/NZD,,Varies slightly with overtime,Australia,,QLD,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White,270000.0,Healthcare and Life Sciences
5/6/2021 2:59:22,35-44,Technology,Enterprise security engineer,,178000.0,17800.0,USD,,,USA,California,San Francisco,21 - 30 years,5-7 years,College degree,Woman,White,195800.0,Technology and Information
5/6/2021 3:36:40,25-34,"Accounting, Banking & Finance",Executive Assistant,,70000.0,10000.0,USD,,,United States of America,Massachusetts,Boston,8 - 10 years,2 - 4 years,College degree,Woman,White,80000.0,Financial Services
5/6/2021 3:51:44,25-34,"Accounting, Banking & Finance",Accounts payable,,52000.0,0.0,USD,,,United States,California,San Francisco,8 - 10 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman,White,52000.0,Financial Services
